Phyisical title,Series,Season,Disc,IMDb Url,Episode Title,Min run length,Max run length,SxxEyy,Episode Number,TVMaze Show ID,TVMaze Episode ID,index,Upc
Code Geass Lelouch Of The Rebellion: The Complete Series,Code Geass: Hangyaku no Lelouch,2,,https://www.imdb.com/title/tt0994314/?ref_=ref_ext_clz,Turn 18: Final Battle Tokyo II,23,27,S02E18,18,5276,321123,240,704400025105    
Code Geass Lelouch Of The Rebellion: The Complete Series,Code Geass: Hangyaku no Lelouch,2,,https://www.imdb.com/title/tt0994314/?ref_=ref_ext_clz,Turn 19: Betrayal,23,27,S02E19,19,5276,321124,240,704400025105    
Code Geass Lelouch Of The Rebellion: The Complete Series,Code Geass: Hangyaku no Lelouch,2,,https://www.imdb.com/title/tt0994314/?ref_=ref_ext_clz,Turn 20: Emperor Dismissed,23,27,S02E20,20,5276,321125,240,704400025105    
Code Geass Lelouch Of The Rebellion: The Complete Series,Code Geass: Hangyaku no Lelouch,2,,https://www.imdb.com/title/tt0994314/?ref_=ref_ext_clz,Turn 21: The Ragnarök Connection,23,27,S02E21,21,5276,321126,240,704400025105    
Code Geass Lelouch Of The Rebellion: The Complete Series,Code Geass: Hangyaku no Lelouch,2,,https://www.imdb.com/title/tt0994314/?ref_=ref_ext_clz,Turn 22: Emperor Lelouch,23,27,S02E22,22,5276,321127,240,704400025105    
Code Geass Lelouch Of The Rebellion: The Complete Series,Code Geass: Hangyaku no Lelouch,2,,https://www.imdb.com/title/tt0994314/?ref_=ref_ext_clz,Turn 23: Schneizel's Guise,23,27,S02E23,23,5276,321128,240,704400025105    
Code Geass Lelouch Of The Rebellion: The Complete Series,Code Geass: Hangyaku no Lelouch,2,,https://www.imdb.com/title/tt0994314/?ref_=ref_ext_clz,Turn 24: The Grip of Damocles,23,27,S02E24,24,5276,321129,240,704400025105    
Code Geass Lelouch Of The Rebellion: The Complete Series,Code Geass: Hangyaku no Lelouch,2,,https://www.imdb.com/title/tt0994314/?ref_=ref_ext_clz,Final Turn: Re;,23,27,S02E25,25,5276,321130,240,704400025105    
Code Geass Lelouch Of The Rebellion: The Complete Series,Code Geass: Hangyaku no Lelouch,2,,https://www.imdb.com/title/tt0994314/?ref_=ref_ext_clz,Code Geass: Hangyaku no Lelouch - Nunnally in Wonderland (OVA),26,30,,,5276,1258704,240,704400025105    
Code Geass Lelouch Of The Rebellion: The Complete Series,Code Geass: Hangyaku no Lelouch,1,,https://www.imdb.com/title/tt0994314/?ref_=ref_ext_clz,Episode 8.5,23,27,,,5276,1256086,240,704400025105    
Code Geass Lelouch Of The Rebellion: The Complete Series,Code Geass: Hangyaku no Lelouch,1,,https://www.imdb.com/title/tt0994314/?ref_=ref_ext_clz,Picture Drama - Stage 0.515,2,6,,,5276,1256073,240,704400025105    
Code Geass Lelouch Of The Rebellion: The Complete Series,Code Geass: Hangyaku no Lelouch,1,,https://www.imdb.com/title/tt0994314/?ref_=ref_ext_clz,Episode 17.5,23,27,,,5276,1256087,240,704400025105    
Code Geass Lelouch Of The Rebellion: The Complete Series,Code Geass: Hangyaku no Lelouch,1,,https://www.imdb.com/title/tt0994314/?ref_=ref_ext_clz,Picture Drama - Stage 3.25,2,6,,,5276,1256074,240,704400025105    
Code Geass Lelouch Of The Rebellion: The Complete Series,Code Geass: Hangyaku no Lelouch,1,,https://www.imdb.com/title/tt0994314/?ref_=ref_ext_clz,Picture Drama - Stage 6.75,2,6,,,5276,1256076,240,704400025105    
Code Geass Lelouch Of The Rebellion: The Complete Series,Code Geass: Hangyaku no Lelouch,1,,https://www.imdb.com/title/tt0994314/?ref_=ref_ext_clz,Picture Drama - Stage 9.75,2,6,,,5276,1256079,240,704400025105    
Code Geass Lelouch Of The Rebellion: The Complete Series,Code Geass: Hangyaku no Lelouch,1,,https://www.imdb.com/title/tt0994314/?ref_=ref_ext_clz,Picture Drama - Stage 4.33,2,6,,,5276,1256075,240,704400025105    
Code Geass Lelouch Of The Rebellion: The Complete Series,Code Geass: Hangyaku no Lelouch,1,,https://www.imdb.com/title/tt0994314/?ref_=ref_ext_clz,Picture Drama - Stage 8.75,2,6,,,5276,1256077,240,704400025105    
Code Geass Lelouch Of The Rebellion: The Complete Series,Code Geass: Hangyaku no Lelouch,1,,https://www.imdb.com/title/tt0994314/?ref_=ref_ext_clz,Picture Drama - Stage 9.33,2,6,,,5276,1256078,240,704400025105    
Code Geass Lelouch Of The Rebellion: The Complete Series,Code Geass: Hangyaku no Lelouch,1,,https://www.imdb.com/title/tt0994314/?ref_=ref_ext_clz,Picture Drama - Stage 22.25,2,6,,,5276,1256080,240,704400025105    
Code Geass Lelouch Of The Rebellion: The Complete Series,Code Geass: Hangyaku no Lelouch,1,,https://www.imdb.com/title/tt0994314/?ref_=ref_ext_clz,Picture Drama - Stage 23.95,2,6,,,5276,1256081,240,704400025105    
Code Geass Lelouch Of The Rebellion: The Complete Series,Code Geass: Hangyaku no Lelouch,1,,https://www.imdb.com/title/tt0994314/?ref_=ref_ext_clz,Special Edition Black Rebellion,115,119,,,5276,1256100,240,704400025105    
Code Geass Lelouch Of The Rebellion: The Complete Series,Code Geass: Hangyaku no Lelouch,2,,https://www.imdb.com/title/tt0994314/?ref_=ref_ext_clz,Flash Specials - 01,1,3,,,5276,1258675,240,704400025105    
Code Geass Lelouch Of The Rebellion: The Complete Series,Code Geass: Hangyaku no Lelouch,2,,https://www.imdb.com/title/tt0994314/?ref_=ref_ext_clz,R2 Picture Drama 1,2,6,,,5276,1258685,240,704400025105    
Code Geass Lelouch Of The Rebellion: The Complete Series,Code Geass: Hangyaku no Lelouch,2,,https://www.imdb.com/title/tt0994314/?ref_=ref_ext_clz,Flash Specials - 02,1,3,,,5276,1258676,240,704400025105    
Code Geass Lelouch Of The Rebellion: The Complete Series,Code Geass: Hangyaku no Lelouch,2,,https://www.imdb.com/title/tt0994314/?ref_=ref_ext_clz,R2 Picture Drama 2,4,8,,,5276,1258686,240,704400025105    
Code Geass Lelouch Of The Rebellion: The Complete Series,Code Geass: Hangyaku no Lelouch,2,,https://www.imdb.com/title/tt0994314/?ref_=ref_ext_clz,Flash Specials - 03,1,3,,,5276,1258677,240,704400025105    
Code Geass Lelouch Of The Rebellion: The Complete Series,Code Geass: Hangyaku no Lelouch,2,,https://www.imdb.com/title/tt0994314/?ref_=ref_ext_clz,R2 Picture Drama 3,3,7,,,5276,1258687,240,704400025105    
Code Geass Lelouch Of The Rebellion: The Complete Series,Code Geass: Hangyaku no Lelouch,2,,https://www.imdb.com/title/tt0994314/?ref_=ref_ext_clz,R2 Picture Drama 4,4,8,,,5276,1258688,240,704400025105    
Code Geass Lelouch Of The Rebellion: The Complete Series,Code Geass: Hangyaku no Lelouch,2,,https://www.imdb.com/title/tt0994314/?ref_=ref_ext_clz,Flash Specials - 04,1,3,,,5276,1258678,240,704400025105    
Code Geass Lelouch Of The Rebellion: The Complete Series,Code Geass: Hangyaku no Lelouch,2,,https://www.imdb.com/title/tt0994314/?ref_=ref_ext_clz,R2 Picture Drama 5,3,7,,,5276,1258695,240,704400025105    
Code Geass Lelouch Of The Rebellion: The Complete Series,Code Geass: Hangyaku no Lelouch,2,,https://www.imdb.com/title/tt0994314/?ref_=ref_ext_clz,Flash Specials - 05,1,3,,,5276,1258679,240,704400025105    
Code Geass Lelouch Of The Rebellion: The Complete Series,Code Geass: Hangyaku no Lelouch,2,,https://www.imdb.com/title/tt0994314/?ref_=ref_ext_clz,Flash Specials - 06,1,3,,,5276,1258680,240,704400025105    
Code Geass Lelouch Of The Rebellion: The Complete Series,Code Geass: Hangyaku no Lelouch,2,,https://www.imdb.com/title/tt0994314/?ref_=ref_ext_clz,R2 Picture Drama 6,2,6,,,5276,1258696,240,704400025105    
Code Geass Lelouch Of The Rebellion: The Complete Series,Code Geass: Hangyaku no Lelouch,2,,https://www.imdb.com/title/tt0994314/?ref_=ref_ext_clz,Flash Specials - 07,1,3,,,5276,1258681,240,704400025105    
Code Geass Lelouch Of The Rebellion: The Complete Series,Code Geass: Hangyaku no Lelouch,2,,https://www.imdb.com/title/tt0994314/?ref_=ref_ext_clz,R2 Picture Drama 7,5,9,,,5276,1258698,240,704400025105    
Code Geass Lelouch Of The Rebellion: The Complete Series,Code Geass: Hangyaku no Lelouch,2,,https://www.imdb.com/title/tt0994314/?ref_=ref_ext_clz,Flash Specials - 08,1,3,,,5276,1258682,240,704400025105    
Code Geass Lelouch Of The Rebellion: The Complete Series,Code Geass: Hangyaku no Lelouch,2,,https://www.imdb.com/title/tt0994314/?ref_=ref_ext_clz,R2 Picture Drama 8,4,8,,,5276,1258701,240,704400025105    
Code Geass Lelouch Of The Rebellion: The Complete Series,Code Geass: Hangyaku no Lelouch,2,,https://www.imdb.com/title/tt0994314/?ref_=ref_ext_clz,Flash Specials - 09,1,3,,,5276,1258683,240,704400025105    
Code Geass Lelouch Of The Rebellion: The Complete Series,Code Geass: Hangyaku no Lelouch,2,,https://www.imdb.com/title/tt0994314/?ref_=ref_ext_clz,R2 Picture Drama 9,3,7,,,5276,1258702,240,704400025105    
Code Geass Lelouch Of The Rebellion: The Complete Series,Code Geass: Hangyaku no Lelouch,2,,https://www.imdb.com/title/tt0994314/?ref_=ref_ext_clz,Special Edition Zero Requiem,114,118,,,5276,1256101,240,704400025105    
Code Geass Lelouch Of The Rebellion: The Complete Series,Code Geass: Hangyaku no Lelouch,2,,https://www.imdb.com/title/tt0994314/?ref_=ref_ext_clz,Kiseki no Birthday Picture Drama,25,29,,,5276,1256102,240,704400025105    
Code Geass Lelouch Of The Rebellion: The Complete Series,Code Geass: Hangyaku no Lelouch,2,,https://www.imdb.com/title/tt0994314/?ref_=ref_ext_clz,"Code Geass: The Miraculous Birthday Omake Flash ""Baba Theater Redux"" Short",1,5,,,5276,1259439,240,704400025105    
Dexter: New Blood: Season 1,Dexter: New Blood,1,,https://www.imdb.com/title/tt14164730/?ref_=ref_ext_clz,Cold Snap,58,62,S01E01,1,58846,2211888,51,191329214282    
Dexter: New Blood: Season 1,Dexter: New Blood,1,,https://www.imdb.com/title/tt14164730/?ref_=ref_ext_clz,Storm of Fuck,58,62,S01E02,2,58846,2211889,51,191329214282    
Dexter: New Blood: Season 1,Dexter: New Blood,1,,https://www.imdb.com/title/tt14164730/?ref_=ref_ext_clz,Smoke Signals,58,62,S01E03,3,58846,2211890,51,191329214282    
Dexter: New Blood: Season 1,Dexter: New Blood,1,,https://www.imdb.com/title/tt14164730/?ref_=ref_ext_clz,'H' Is for Hero,58,62,S01E04,4,58846,2211891,51,191329214282    
Dexter: New Blood: Season 1,Dexter: New Blood,1,,https://www.imdb.com/title/tt14164730/?ref_=ref_ext_clz,Runaway,58,62,S01E05,5,58846,2211892,51,191329214282    
Dexter: New Blood: Season 1,Dexter: New Blood,1,,https://www.imdb.com/title/tt14164730/?ref_=ref_ext_clz,Too Many Tuna Sandwiches,58,62,S01E06,6,58846,2211893,51,191329214282    
Dexter: New Blood: Season 1,Dexter: New Blood,1,,https://www.imdb.com/title/tt14164730/?ref_=ref_ext_clz,Skin of Her Teeth,58,62,S01E07,7,58846,2211894,51,191329214282    
Dexter: New Blood: Season 1,Dexter: New Blood,1,,https://www.imdb.com/title/tt14164730/?ref_=ref_ext_clz,Unfair Game,58,62,S01E08,8,58846,2211896,51,191329214282    
Dexter: New Blood: Season 1,Dexter: New Blood,1,,https://www.imdb.com/title/tt14164730/?ref_=ref_ext_clz,The Family Business,58,62,S01E09,9,58846,2211951,51,191329214282    
Dexter: New Blood: Season 1,Dexter: New Blood,1,,https://www.imdb.com/title/tt14164730/?ref_=ref_ext_clz,Sins of the Father,58,62,S01E10,10,58846,2211960,51,191329214282    
Dragon Ball GT: The Complete Series,Dragon Ball GT,1,,https://www.imdb.com/title/tt0139774/?ref_=ref_ext_clz,A Devastating Wish,28,32,S01E01,1,2104,167257,273,704400048777    
Dragon Ball GT: The Complete Series,Dragon Ball GT,1,,https://www.imdb.com/title/tt0139774/?ref_=ref_ext_clz,Pan Blasts Off,28,32,S01E02,2,2104,167258,273,704400048777    
Dragon Ball GT: The Complete Series,Dragon Ball GT,1,,https://www.imdb.com/title/tt0139774/?ref_=ref_ext_clz,Terror on Imecka,28,32,S01E03,3,2104,167259,273,704400048777    
Dragon Ball GT: The Complete Series,Dragon Ball GT,1,,https://www.imdb.com/title/tt0139774/?ref_=ref_ext_clz,The Most Wanted List,28,32,S01E04,4,2104,167260,273,704400048777    
Dragon Ball GT: The Complete Series,Dragon Ball GT,1,,https://www.imdb.com/title/tt0139774/?ref_=ref_ext_clz,Goku vs. Ledgic,28,32,S01E05,5,2104,167261,273,704400048777    
Dragon Ball GT: The Complete Series,Dragon Ball GT,1,,https://www.imdb.com/title/tt0139774/?ref_=ref_ext_clz,Like Pulling Teeth,28,32,S01E06,6,2104,167262,273,704400048777    
Dragon Ball GT: The Complete Series,Dragon Ball GT,1,,https://www.imdb.com/title/tt0139774/?ref_=ref_ext_clz,"Trunks, The Bride",28,32,S01E07,7,2104,167263,273,704400048777    
Dragon Ball GT: The Complete Series,Dragon Ball GT,1,,https://www.imdb.com/title/tt0139774/?ref_=ref_ext_clz,Whisker Power,28,32,S01E08,8,2104,167264,273,704400048777    
Dragon Ball GT: The Complete Series,Dragon Ball GT,1,,https://www.imdb.com/title/tt0139774/?ref_=ref_ext_clz,Lord Luud,28,32,S01E09,9,2104,167265,273,704400048777    
Dragon Ball GT: The Complete Series,Dragon Ball GT,1,,https://www.imdb.com/title/tt0139774/?ref_=ref_ext_clz,Dance and Attack,28,32,S01E10,10,2104,167266,273,704400048777    
Dragon Ball GT: The Complete Series,Dragon Ball GT,1,,https://www.imdb.com/title/tt0139774/?ref_=ref_ext_clz,Lord Luud's Curse,28,32,S01E11,11,2104,167267,273,704400048777    
Dragon Ball GT: The Complete Series,Dragon Ball GT,1,,https://www.imdb.com/title/tt0139774/?ref_=ref_ext_clz,The Last Oracle of Luud,28,32,S01E12,12,2104,167268,273,704400048777    
Dragon Ball GT: The Complete Series,Dragon Ball GT,1,,https://www.imdb.com/title/tt0139774/?ref_=ref_ext_clz,The Man Behind the Curtain,28,32,S01E13,13,2104,167269,273,704400048777    
Dragon Ball GT: The Complete Series,Dragon Ball GT,1,,https://www.imdb.com/title/tt0139774/?ref_=ref_ext_clz,The Battle Within,28,32,S01E14,14,2104,167270,273,704400048777    
Dragon Ball GT: The Complete Series,Dragon Ball GT,1,,https://www.imdb.com/title/tt0139774/?ref_=ref_ext_clz,Beginning of the End,28,32,S01E15,15,2104,167271,273,704400048777    
Dragon Ball GT: The Complete Series,Dragon Ball GT,1,,https://www.imdb.com/title/tt0139774/?ref_=ref_ext_clz,Giru's Checkered Past,28,32,S01E16,16,2104,167272,273,704400048777    
Dragon Ball GT: The Complete Series,Dragon Ball GT,2,,https://www.imdb.com/title/tt0139774/?ref_=ref_ext_clz,Pan's Gambit,28,32,S02E01,1,2104,167273,273,704400048777    
Dragon Ball GT: The Complete Series,Dragon Ball GT,2,,https://www.imdb.com/title/tt0139774/?ref_=ref_ext_clz,Unexpected Power,28,32,S02E02,2,2104,167274,273,704400048777    
Dragon Ball GT: The Complete Series,Dragon Ball GT,2,,https://www.imdb.com/title/tt0139774/?ref_=ref_ext_clz,A General Uprising,28,32,S02E03,3,2104,167275,273,704400048777    
Dragon Ball GT: The Complete Series,Dragon Ball GT,2,,https://www.imdb.com/title/tt0139774/?ref_=ref_ext_clz,The Source of Rilldo's power,28,32,S02E04,4,2104,167276,273,704400048777    
Dragon Ball GT: The Complete Series,Dragon Ball GT,2,,https://www.imdb.com/title/tt0139774/?ref_=ref_ext_clz,A Secret Revealed,28,32,S02E05,5,2104,167277,273,704400048777    
Dragon Ball GT: The Complete Series,Dragon Ball GT,2,,https://www.imdb.com/title/tt0139774/?ref_=ref_ext_clz,The Baby Secret,28,32,S02E06,6,2104,167278,273,704400048777    
Dragon Ball GT: The Complete Series,Dragon Ball GT,2,,https://www.imdb.com/title/tt0139774/?ref_=ref_ext_clz,Hidden Danger,28,32,S02E07,7,2104,167279,273,704400048777    
Dragon Ball GT: The Complete Series,Dragon Ball GT,2,,https://www.imdb.com/title/tt0139774/?ref_=ref_ext_clz,Discovering the Truth,28,32,S02E08,8,2104,167280,273,704400048777    
Dragon Ball GT: The Complete Series,Dragon Ball GT,2,,https://www.imdb.com/title/tt0139774/?ref_=ref_ext_clz,Baby's Arrival,28,32,S02E09,9,2104,167281,273,704400048777    
Dragon Ball GT: The Complete Series,Dragon Ball GT,2,,https://www.imdb.com/title/tt0139774/?ref_=ref_ext_clz,Saiyan Hunting,28,32,S02E10,10,2104,167282,273,704400048777    
Dragon Ball GT: The Complete Series,Dragon Ball GT,2,,https://www.imdb.com/title/tt0139774/?ref_=ref_ext_clz,The Attack on Vegeta,28,32,S02E11,11,2104,167283,273,704400048777    
Dragon Ball GT: The Complete Series,Dragon Ball GT,2,,https://www.imdb.com/title/tt0139774/?ref_=ref_ext_clz,A Worldwide Problem,28,32,S02E12,12,2104,167284,273,704400048777    
Dragon Ball GT: The Complete Series,Dragon Ball GT,2,,https://www.imdb.com/title/tt0139774/?ref_=ref_ext_clz,The Fall of the Saiyans,28,32,S02E13,13,2104,167285,273,704400048777    
Dragon Ball GT: The Complete Series,Dragon Ball GT,2,,https://www.imdb.com/title/tt0139774/?ref_=ref_ext_clz,The Game after Life,28,32,S02E14,14,2104,167286,273,704400048777    
Dragon Ball GT: The Complete Series,Dragon Ball GT,2,,https://www.imdb.com/title/tt0139774/?ref_=ref_ext_clz,Collapse from Within,28,32,S02E15,15,2104,167287,273,704400048777    
Dragon Ball GT: The Complete Series,Dragon Ball GT,2,,https://www.imdb.com/title/tt0139774/?ref_=ref_ext_clz,The Return of Uub,28,32,S02E16,16,2104,167288,273,704400048777    
Dragon Ball GT: The Complete Series,Dragon Ball GT,2,,https://www.imdb.com/title/tt0139774/?ref_=ref_ext_clz,The Tail's Tale,28,32,S02E17,17,2104,167289,273,704400048777    
Dragon Ball GT: The Complete Series,Dragon Ball GT,2,,https://www.imdb.com/title/tt0139774/?ref_=ref_ext_clz,Back in the Game,28,32,S02E18,18,2104,167290,273,704400048777    
Dragon Ball GT: The Complete Series,Dragon Ball GT,2,,https://www.imdb.com/title/tt0139774/?ref_=ref_ext_clz,Goku's Ascension,28,32,S02E19,19,2104,167291,273,704400048777    
Dragon Ball GT: The Complete Series,Dragon Ball GT,2,,https://www.imdb.com/title/tt0139774/?ref_=ref_ext_clz,The Tuffle Gorilla Attacks,28,32,S02E20,20,2104,167292,273,704400048777    
Dragon Ball GT: The Complete Series,Dragon Ball GT,2,,https://www.imdb.com/title/tt0139774/?ref_=ref_ext_clz,Old Kai's Last Stand,28,32,S02E21,21,2104,167293,273,704400048777    
Dragon Ball GT: The Complete Series,Dragon Ball GT,2,,https://www.imdb.com/title/tt0139774/?ref_=ref_ext_clz,Family Bonds,28,32,S02E22,22,2104,167294,273,704400048777    
Dragon Ball GT: The Complete Series,Dragon Ball GT,2,,https://www.imdb.com/title/tt0139774/?ref_=ref_ext_clz,Baby Put to Rest,28,32,S02E23,23,2104,167295,273,704400048777    
Dragon Ball GT: The Complete Series,Dragon Ball GT,2,,https://www.imdb.com/title/tt0139774/?ref_=ref_ext_clz,Piccolo's Decision,28,32,S02E24,24,2104,167296,273,704400048777    
Dragon Ball GT: The Complete Series,Dragon Ball GT,2,,https://www.imdb.com/title/tt0139774/?ref_=ref_ext_clz,A Hero's Legacy,44,48,,,2104,3081233,273,704400048777    
Dragon Ball GT: The Complete Series,Dragon Ball GT,3,,https://www.imdb.com/title/tt0139774/?ref_=ref_ext_clz,Curtain Call,28,32,S03E01,1,2104,167297,273,704400048777    
Dragon Ball GT: The Complete Series,Dragon Ball GT,3,,https://www.imdb.com/title/tt0139774/?ref_=ref_ext_clz,A Dangerous Union,28,32,S03E02,2,2104,167298,273,704400048777    
Dragon Ball GT: The Complete Series,Dragon Ball GT,3,,https://www.imdb.com/title/tt0139774/?ref_=ref_ext_clz,The Resurrection of Cell and Frieza,28,32,S03E03,3,2104,167299,273,704400048777    
Dragon Ball GT: The Complete Series,Dragon Ball GT,3,,https://www.imdb.com/title/tt0139774/?ref_=ref_ext_clz,17 Times 2,28,32,S03E04,4,2104,167300,273,704400048777    
Dragon Ball GT: The Complete Series,Dragon Ball GT,3,,https://www.imdb.com/title/tt0139774/?ref_=ref_ext_clz,Piccolo's Best Bet,28,32,S03E05,5,2104,167301,273,704400048777    
Dragon Ball GT: The Complete Series,Dragon Ball GT,3,,https://www.imdb.com/title/tt0139774/?ref_=ref_ext_clz,Raising the Stakes,28,32,S03E06,6,2104,167302,273,704400048777    
Dragon Ball GT: The Complete Series,Dragon Ball GT,3,,https://www.imdb.com/title/tt0139774/?ref_=ref_ext_clz,The Greatest Surprise,28,32,S03E07,7,2104,167303,273,704400048777    
Dragon Ball GT: The Complete Series,Dragon Ball GT,4,,https://www.imdb.com/title/tt0139774/?ref_=ref_ext_clz,The Shadow Dragons,28,32,S04E01,1,2104,167304,273,704400048777    
Dragon Ball GT: The Complete Series,Dragon Ball GT,4,,https://www.imdb.com/title/tt0139774/?ref_=ref_ext_clz,The Two-Star Dragon,28,32,S04E02,2,2104,167305,273,704400048777    
Dragon Ball GT: The Complete Series,Dragon Ball GT,4,,https://www.imdb.com/title/tt0139774/?ref_=ref_ext_clz,The Five-Star Dragon,28,32,S04E03,3,2104,167306,273,704400048777    
Dragon Ball GT: The Complete Series,Dragon Ball GT,4,,https://www.imdb.com/title/tt0139774/?ref_=ref_ext_clz,The Six-Star Dragon,28,32,S04E04,4,2104,167307,273,704400048777    
Dragon Ball GT: The Complete Series,Dragon Ball GT,4,,https://www.imdb.com/title/tt0139774/?ref_=ref_ext_clz,The Seven-Star Dragon,28,32,S04E05,5,2104,167308,273,704400048777    
Dragon Ball GT: The Complete Series,Dragon Ball GT,4,,https://www.imdb.com/title/tt0139774/?ref_=ref_ext_clz,Saying Goodbye,28,32,S04E06,6,2104,167309,273,704400048777    
Dragon Ball GT: The Complete Series,Dragon Ball GT,4,,https://www.imdb.com/title/tt0139774/?ref_=ref_ext_clz,The Four-Star Dragon,28,32,S04E07,7,2104,167310,273,704400048777    
Dragon Ball GT: The Complete Series,Dragon Ball GT,4,,https://www.imdb.com/title/tt0139774/?ref_=ref_ext_clz,The Heart of the Prince,28,32,S04E08,8,2104,167311,273,704400048777    
Dragon Ball GT: The Complete Series,Dragon Ball GT,4,,https://www.imdb.com/title/tt0139774/?ref_=ref_ext_clz,The Three-Star Dragon,28,32,S04E09,9,2104,167312,273,704400048777    
Dragon Ball GT: The Complete Series,Dragon Ball GT,4,,https://www.imdb.com/title/tt0139774/?ref_=ref_ext_clz,The One-Star Dragon,28,32,S04E10,10,2104,167313,273,704400048777    
Dragon Ball GT: The Complete Series,Dragon Ball GT,4,,https://www.imdb.com/title/tt0139774/?ref_=ref_ext_clz,Shadow Dragons Unite,28,32,S04E11,11,2104,167314,273,704400048777    
Dragon Ball GT: The Complete Series,Dragon Ball GT,4,,https://www.imdb.com/title/tt0139774/?ref_=ref_ext_clz,Super Saiyan 4 Vegeta,28,32,S04E12,12,2104,167315,273,704400048777    
Dragon Ball GT: The Complete Series,Dragon Ball GT,4,,https://www.imdb.com/title/tt0139774/?ref_=ref_ext_clz,Super Saiyan 4 Fusion,28,32,S04E13,13,2104,167316,273,704400048777    
Dragon Ball GT: The Complete Series,Dragon Ball GT,4,,https://www.imdb.com/title/tt0139774/?ref_=ref_ext_clz,The Limits of Power,28,32,S04E14,14,2104,167317,273,704400048777    
Dragon Ball GT: The Complete Series,Dragon Ball GT,4,,https://www.imdb.com/title/tt0139774/?ref_=ref_ext_clz,Rescue Goku,28,32,S04E15,15,2104,167318,273,704400048777    
Dragon Ball GT: The Complete Series,Dragon Ball GT,4,,https://www.imdb.com/title/tt0139774/?ref_=ref_ext_clz,Universal Allies,28,32,S04E16,16,2104,167319,273,704400048777    
Dragon Ball GT: The Complete Series,Dragon Ball GT,4,,https://www.imdb.com/title/tt0139774/?ref_=ref_ext_clz,Until We Meet Again . . .,28,32,S04E17,17,2104,167320,273,704400048777    
Dragon Ball Z: Season 4: Android Saga,Dragon Ball Z,4,,https://www.imdb.com/title/tt0214341/?ref_=ref_ext_clz,The Heavens Tremble,28,32,S04E01,1,2103,167074,317,704400022593    
Dragon Ball Z: Season 4: Android Saga,Dragon Ball Z,4,,https://www.imdb.com/title/tt0214341/?ref_=ref_ext_clz,Black Fog of Terror,28,32,S04E02,2,2103,167075,317,704400022593    
Dragon Ball Z: Season 4: Android Saga,Dragon Ball Z,4,,https://www.imdb.com/title/tt0214341/?ref_=ref_ext_clz,Battle in Kami's Lookout,28,32,S04E03,3,2103,167076,317,704400022593    
Dragon Ball Z: Season 4: Android Saga,Dragon Ball Z,4,,https://www.imdb.com/title/tt0214341/?ref_=ref_ext_clz,Fight With Piccolo,28,32,S04E04,4,2103,167077,317,704400022593    
Dragon Ball Z: Season 4: Android Saga,Dragon Ball Z,4,,https://www.imdb.com/title/tt0214341/?ref_=ref_ext_clz,Call For Restoration,28,32,S04E05,5,2103,167078,317,704400022593    
Dragon Ball Z: Season 4: Android Saga,Dragon Ball Z,4,,https://www.imdb.com/title/tt0214341/?ref_=ref_ext_clz,Suicidal Course,28,32,S04E06,6,2103,167079,317,704400022593    
Dragon Ball Z: Season 4: Android Saga,Dragon Ball Z,4,,https://www.imdb.com/title/tt0214341/?ref_=ref_ext_clz,Extreme Measures,28,32,S04E07,7,2103,167080,317,704400022593    
Dragon Ball Z: Season 4: Android Saga,Dragon Ball Z,4,,https://www.imdb.com/title/tt0214341/?ref_=ref_ext_clz,The World Awakens,28,32,S04E08,8,2103,167081,317,704400022593    
Dragon Ball Z: Season 4: Android Saga,Dragon Ball Z,4,,https://www.imdb.com/title/tt0214341/?ref_=ref_ext_clz,Brief Chance for Victory,28,32,S04E09,9,2103,167082,317,704400022593    
Dragon Ball Z: Season 4: Android Saga,Dragon Ball Z,4,,https://www.imdb.com/title/tt0214341/?ref_=ref_ext_clz,Krillin's Proposal,28,32,S04E10,10,2103,167083,317,704400022593    
Dragon Ball Z: Season 4: Android Saga,Dragon Ball Z,4,,https://www.imdb.com/title/tt0214341/?ref_=ref_ext_clz,Frieza's Counterattack,28,32,S04E11,11,2103,167084,317,704400022593    
Dragon Ball Z: Season 4: Android Saga,Dragon Ball Z,4,,https://www.imdb.com/title/tt0214341/?ref_=ref_ext_clz,The Mysterious Youth,28,32,S04E12,12,2103,167085,317,704400022593    
Dragon Ball Z: Season 4: Android Saga,Dragon Ball Z,4,,https://www.imdb.com/title/tt0214341/?ref_=ref_ext_clz,Another Super Saiyan?,28,32,S04E13,13,2103,167086,317,704400022593    
Dragon Ball Z: Season 4: Android Saga,Dragon Ball Z,4,,https://www.imdb.com/title/tt0214341/?ref_=ref_ext_clz,Welcome Back Goku,28,32,S04E14,14,2103,167087,317,704400022593    
Dragon Ball Z: Season 4: Android Saga,Dragon Ball Z,4,,https://www.imdb.com/title/tt0214341/?ref_=ref_ext_clz,Mystery Revealed,28,32,S04E15,15,2103,167088,317,704400022593    
Dragon Ball Z: Season 4: Android Saga,Dragon Ball Z,4,,https://www.imdb.com/title/tt0214341/?ref_=ref_ext_clz,Goku's Special Technique,28,32,S04E16,16,2103,167089,317,704400022593    
Dragon Ball Z: Season 4: Android Saga,Dragon Ball Z,4,,https://www.imdb.com/title/tt0214341/?ref_=ref_ext_clz,Z Warriors Prepare,28,32,S04E17,17,2103,167090,317,704400022593    
Dragon Ball Z: Season 4: Android Saga,Dragon Ball Z,4,,https://www.imdb.com/title/tt0214341/?ref_=ref_ext_clz,Goku's Ordeal,28,32,S04E18,18,2103,167091,317,704400022593    
